IMDB ID,BOX OFFICE
tt0120654,9975684.0
tt0120724,10076136.0
tt0119125,784419.0
tt0139468,138425.0
tt0119892,43071.0
tt0128442,22905674.0
tt0118980,33556.0
tt0165857,417827.0
tt0120775,229311.0
tt0124879,18252684.0
tt0119934,777423.0
tt0100212,23591472.0
tt0100134,6070725.0
tt0104412,19487173.0
tt0105629,21452082.0
tt0102558,8479793.0
tt0101523,9689816.0
tt0102469,19018321.0
tt0104257,141340178.0
tt0107211,106614100.0
tt0109390,
tt0120788,1166199.0
tt0120776,23209440.0
tt0120812,141153686.0
tt0118736,124494.0
tt0120835,1759596.0
tt0120162,7016.0
tt0122690,41609593.0
tt0146336,38048637.0
tt0118863,1789892.0
tt0119802,332388.0
tt0126604,2279807.0
tt0105151,21706100.0
tt0099487,56362352.0
tt0117276,
tt0144604,20167.0
tt0120587,90646554.0
tt0120823,2197921.0
tt0120770,30324946.0
tt0120889,55350897.0
tt0124102,631221.0
tt0104952,52929168.0
tt0119577,343023.0
tt0139615,982214.0
tt0120701,12065985.0
tt0122642,1220906.0
tt0119670,2643689.0
tt0120603,22843047.0
tt0144120,32368960.0
tt0120791,46611204.0
tt0119534,55986.0
tt0147612,3000000.0
tt0119986,4960.0
tt0118636,8838938.0
tt0120789,40568025.0
tt0120157,14567883.0
tt0150230,238434.0
tt0124819,582024.0
tt0143874,102523.0
tt0100740,16324573.0
tt0120877,20241395.0
tt0120586,6712241.0
tt0116481,492876.0
tt0120722,12902790.0
tt0158493,9630169.0
tt0120684,6390032.0
tt0133952,40932372.0
tt0120484,161487252.0
tt0120879,1043487.0
tt0130018,39989008.0
tt0155753,12213678.0
tt0119643,44606335.0
tt0120643,2285194.0
tt0120767,
tt0099750,4134992.0
tt0120660,111544445.0
tt0134067,100491683.0
tt0120623,162792677.0
tt0120533,5032496.0
tt0120070,12903.0
tt0166396,24788807.0
tt0119304,10443316.0
tt0165494,9247881.0
tt0124198,9801782.0
tt0155975,21380220.0
tt0120324,16311763.0
tt0141109,34545030.0
tt0120844,70117571.0
tt0120794,101217900.0
tt0128445,17096053.0
tt0138097,100241322.0
tt0100507,40950000.0
tt0128853,115731542.0
tt0120863,36385763.0
tt0133751,40064955.0
tt0120751,50628009.0
tt0129290,135014968.0
tt0120686,91030827.0
tt0120633,56702901.0
tt0142231,5662985.0
tt0119336,1796328.0
tt0144546,7394.0
tt0118564,6302154.0
tt0127722,1025234.0
tt0120699,163810.0
tt0145734,3956212.0
tt0132512,22326247.0
tt0120710,11900000.0
tt0139699,52885587.0
tt0120458,14010690.0
tt0099636,2032973.0
tt0099994,5765562.0
tt0110978,94558.0
tt0120683,4155234.0
tt0120095,3169.0
tt0160862,63319509.0
tt0138279,109148.0
tt0163984,13674.0
tt0120784,81517441.0
tt0145893,4394936.0
tt0138987,536767.0
tt0174852,419762.0
tt0124298,26494611.0
tt0139462,52799004.0
tt0120764,36830057.0
tt0119207,52324.0
tt0155776,3071947.0
tt0132477,32481825.0
tt0151804,10824921.0
tt0137338,6851636.0
tt0134273,36283504.0
tt0123209,27797271.0
tt0120618,175370.0
tt0181322,
tt0119054,26347.0
tt0134948,
tt0105128,17092453.0
tt0106557,6980986.0
tt0109415,
tt0175550,240514.0
tt0122933,106694016.0
tt0142192,15156200.0
tt0139134,38201895.0
tt0127288,51617.0
tt0159696,452654.0
tt0120646,13376506.0
tt0125778,
tt0144814,17757087.0
tt0131646,11576087.0
tt0107626,3335984.0
tt0118665,27141959.0
tt0120859,
tt0141098,52878756.0
tt0160429,11956538.0
tt0129332,2060953.0
tt0139668,16635339.0
tt0118892,4530929.0
tt0116192,10750.0
tt0187819,19421271.0
tt0131369,22362500.0
tt0120757,13260050.0
tt0120613,4741987.0
tt0133093,171383253.0
tt0147800,38176108.0
tt0129280,28535768.0
tt0127302,18195.0
tt0139239,16842303.0
tt0151738,55469238.0
tt0126250,10919177.0
tt0166195,6026908.0
tt0119219,1923061.0
tt0123964,63844974.0
tt0341315,
tt0143261,94633.0
tt0139394,64579.0
tt0133189,299200.0
tt0120836,6545360.0
tt0120797,8406264.0
tt0126886,14879556.0
tt0137494,87704396.0
tt0138510,4002955.0
tt0120697,1983.0
tt0138874,2019237.0
tt0155388,3956112.0
tt0099422,103738726.0
tt0120616,155247825.0
tt0188052,
tt0140379,16066563.0
tt0160298,9016377.0
tt0138414,870751.0
tt0120659,229128.0
tt0120915,474544677.0
tt0166252,8276228.0
tt0120680,20693.0
tt0125439,116006080.0
tt0139809,15500000.0
tt0126859,399793.0
tt0138590,258464.0
tt0128278,34098563.0
tt0186508,6997620.0
tt0126261,99147.0
tt0124555,26909.0
tt0139216,5651.0
tt0141105,30193.0
tt0164085,1997807.0
tt0145660,205399422.0
tt0143924,5658.0
tt0120802,9473382.0
tt0120855,171085177.0
tt0144214,102678089.0
tt0184510,43155.0
tt0122541,18535191.0
tt0120370,617172.0
tt0142342,163479795.0
tt0099052,53133888.0
tt0158983,52008288.0
tt0120891,113745408.0
tt0162677,19283782.0
tt0149964,13493.0
tt0163651,101736215.0
tt0137363,24362501.0
tt0158811,16290976.0
tt0185937,140530114.0
tt0120899,616310.0
tt0120663,55637680.0
tt0139414,31768374.0
tt0161100,25047631.0
tt0120878,
tt0157503,10561238.0
tt0171363,91188905.0
tt0141369,97360069.0
tt0162710,2049595.0
tt0149261,73648142.0
tt0132347,29655590.0
tt0163187,152149590.0
tt0162830,985341.0
tt0144168,6241697.0
tt0129167,23159305.0
tt0167404,293501675.0
tt0155267,69304264.0
tt0168449,100041.0
tt0120709,836641.0
tt0138946,882710.0
tt0131325,66365290.0
tt0120620,10114315.0
tt0165710,4193025.0
tt0113965,6849998.0
tt0118604,26521435.0
tt0100419,53470900.0
tt0102719,25104700.0
tt0119843,1508689.0
tt0107798,100768056.0
tt0130121,33864342.0
tt0133046,8946237.0
tt0176269,10431220.0
tt0105698,36299898.0
tt0188863,2800000.0
tt0119692,
tt0160401,14003141.0
tt0181833,360895.0
tt0103617,2517600.0
tt0104839,45500797.0
tt0181733,47074.0
tt0120657,32694788.0
tt0138304,10654581.0
tt0160236,9694105.0
tt0164108,11614236.0
tt0160216,2148212.0
tt0144286,
tt0163579,11227940.0
tt0125971,7292175.0
tt0125211,
tt0145531,50041732.0
tt0164181,21133087.0
tt0133412,25651.0
tt0151582,368808.0
tt0178988,36025.0
tt0102741,612781.0
tt0107895,
tt0169547,130058047.0
tt0181316,68208190.0
tt0126916,35168395.0
tt0127296,45703.0
tt0173390,177840.0
tt0125879,
tt0108185,50081992.0
tt0111419,11373501.0
tt0150377,116735231.0
tt0120716,4956401.0
tt0140397,4554569.0
tt0129884,242093.0
tt0160338,614202.0
tt0159421,11634458.0
tt0168172,185472.0
tt0164114,17843379.0
tt0134618,8888143.0
tt0120188,60652036.0
tt0162360,1943649.0
tt0133122,20416.0
tt0106664,9579068.0
tt0156934,31054924.0
tt0167427,30628981.0
tt0171804,11533945.0
tt0150574,4450.0
tt0165854,3193102.0
tt0165874,
tt0143746,15593.0
tt0100802,119412921.0
tt0176093,
tt0119256,142356.0
tt0104431,173585516.0
tt0133117,10508.0
tt0137523,37023395.0
tt0160916,27067160.0
tt0160672,59014.0
tt0192194,80226.0
tt0203408,12610552.0
tt0166896,6197866.0
tt0200469,10149779.0
tt0168501,34074895.0
tt0163988,16640210.0
tt0142201,1954202.0
tt0144640,10544143.0
tt0172627,239894.0
tt0148462,2303.0
tt0099710,17037887.0
tt0100502,45681173.0
tt0168589,239074.0
tt0185371,40846082.0
tt0166943,14849583.0
tt0120601,22858926.0
tt0144178,7680.0
tt0138537,33031.0
tt0157075,5797.0
tt0200849,95612.0
tt0120596,21731001.0
tt0145681,66488090.0
tt0140352,28965197.0
tt0181288,1160426.0
tt0106856,40903593.0
tt0100475,1382462.0
tt0104837,
tt0101669,38020000.0
tt0113416,1977544.0
tt0172726,5871603.0
tt0149691,18653615.0
tt0120655,30651422.0
tt0160620,
tt0118150,5985.0
tt0101605,14919570.0
tt0105156,1829804.0
tt0119908,
tt0114008,9003.0
tt0165859,3732398.0
tt0162661,101068340.0
tt0143145,126930660.0
tt0144969,
tt0105265,43440294.0
tt0100680,5820015.0
tt0099077,52096475.0
tt0099291,847306.0
tt0101393,77868585.0
tt0101889,41895491.0
tt0146675,66862068.0
tt0120363,245823397.0
tt0155711,4485485.0
tt0189744,13107.0
tt0134154,630779.0
tt0161023,1281176.0
tt0104114,46666502.0
tt0160509,140426.0
tt0172396,10660147.0
tt0144715,1758780.0
tt0160513,544538.0
tt0158371,4196621.0
tt0099165,15691192.0
tt0118780,
tt0100828,10005969.0
tt0150216,2899970.0
tt0205000,65535067.0
tt0120689,136801374.0
tt0124315,57536361.0
tt0167423,81897.0
tt0166485,39251128.0
tt0182789,58220776.0
tt0164912,140015224.0
tt0120910,60507228.0
tt0175880,22450975.0
tt0119079,183821.0
tt0174204,902144.0
tt0151568,6201757.0
tt0106455,10058318.0
tt0146838,75530832.0
tt0125664,34580635.0
tt0177789,71423726.0
tt0134119,81292135.0
tt0195945,57176582.0
tt0174856,50668906.0
tt0145653,13038660.0
tt0196857,8427204.0
tt0120866,1921350.0
tt0192335,495318.0
tt0174268,736592.0
tt0119699,
tt0120834,14378353.0
tt0172493,28871190.0
tt0169333,9623.0
tt0208261,1703901.0
tt0156812,34099640.0
tt0134983,14218868.0
tt0198385,
tt0107659,27979400.0
tt0106364,5617391.0
tt0102687,609524.0
tt0100318,29381956.0
tt0186975,20035310.0
tt0197544,
tt0153866,9838.0
tt0141399,2954405.0
tt0156639,185577.0
tt0104187,40693477.0
tt0104797,48169908.0
tt0105417,139610000.0
tt0108147,57319029.0
tt0104389,88036683.0
tt0106246,36733909.0
tt0105323,63895607.0
tt0105793,121697350.0
tt0108525,47965900.0
tt0104694,107458785.0
tt0105112,83287363.0
tt0103855,121945720.0
tt0104070,58422650.0
tt0104231,58883840.0
tt0104454,25967000.0
tt0105415,18472850.0
tt0105665,4160851.0
tt0105812,76253806.0
tt0103893,16624456.0
tt0105477,28411210.0
tt0104291,55956200.0
tt0104040,25105517.0
tt0105046,5101632.0
tt0103759,2000022.0
tt0134084,89138076.0
tt0105414,47922919.0
tt0144117,30471.0
tt0171356,1631839.0
tt0192069,6002.0
tt0143344,127891.0
tt0144801,40999.0
tt0163978,39778599.0
tt0184907,60008303.0
tt0220099,45542421.0
tt0159373,299351.0
tt0171764,880.0
tt0217107,1160268.0
tt0118882,
tt0181984,16938179.0
tt0162983,36037909.0
tt0134847,39235088.0
tt0190138,57262492.0
tt0221023,
tt0184858,23360779.0
tt0185014,19389454.0
tt0158583,144583.0
tt0181618,467313.0
tt0235872,19381.0
tt0199290,9821335.0
tt0194368,
tt0186045,15427192.0
tt0156841,14983572.0
tt0181151,6291602.0
tt0218043,2047570.0
tt0165798,3300230.0
tt0171135,3077.0
tt0183523,60874615.0
tt0142688,18653746.0
tt0154352,5373.0
tt0101698,16371128.0
tt0104057,1642436.0
tt0117664,
tt0102138,70405498.0
tt0108526,9315576.0
tt0195685,125548685.0
tt0195714,53302314.0
tt0180181,11132.0
tt0103074,45361000.0
tt0100168,16153600.0
tt0102175,32482682.0
tt0109578,1702394.0
tt0101787,33669178.0
tt0101615,1193062.0
tt0100758,135270000.0
tt0103060,78656813.0
tt0108308,42660000.0
tt0113133,532268.0
tt0107050,70172621.0
tt0165929,55973336.0
tt0195778,10494147.0
tt0202402,8735529.0
tt0146516,10281.0
tt0127349,327418.0
tt0110629,
tt0100649,
tt0107091,16581714.0
tt0117468,
tt0099871,26118851.0
tt0112950,303841.0
tt0146882,27277055.0
tt0138749,50802661.0
tt0192614,35007180.0
tt0102057,119654900.0
tt0105267,147724.0
tt0100157,61276872.0
tt0104928,13351357.0
tt0107630,27484464.0
tt0165643,5241315.0
tt0186151,44983704.0
tt0217756,12372410.0
tt0122459,32662299.0
tt0160797,61322858.0
tt0172632,641117.0
tt0119062,283033.0
tt0102713,74787599.0
tt0099014,142721.0
tt0191754,37035515.0
tt0144084,15047419.0
tt0171433,37036404.0
tt0149367,5658940.0
tt0236216,606643.0
tt0160644,769009.0
tt0102898,115103.0
tt0176783,5108820.0
tt0199725,27441122.0
tt0141926,77086030.0
tt0159097,4859475.0
tt0104549,11390479.0
tt0144142,31844.0
tt0132910,
tt0158622,35231365.0
tt0198021,33771174.0
tt0189584,3150107.0
tt0180837,1816792.0
tt0162348,277233.0
tt0220100,945041.0
tt0106521,1753979.0
tt0112634,
tt0115834,
tt0156460,
tt0172495,187670866.0
tt0167203,6543194.0
tt0153464,2927319.0
tt0210130,10791.0
tt0185183,21471685.0
tt0210616,17174870.0
tt0165831,4692814.0
tt0156323,6982680.0
tt0174336,4142507.0
tt0171359,1568749.0
tt0181786,22627.0
tt0104438,35208854.0
tt0130623,137748063.0
tt0217630,15464026.0
tt0215129,68525609.0
tt0196216,17071230.0
tt0119746,458815.0
tt0120755,215397307.0
tt0184894,56932305.0
tt0207998,81000.0
tt0116661,
tt0208003,117559438.0
tt0173910,101431.0
tt0100438,
tt0102728,
tt0107899,
tt0110916,
tt0132451,
tt0189047,
tt0105466,10736401.0
tt0099582,61490000.0
tt0100403,30669413.0
tt0099141,70980000.0
tt0105428,30524763.0
tt0105316,7306242.0
tt0102951,36489888.0
tt0100046,4803039.0
tt0187078,101643008.0
tt0179074,258148.0
tt0182295,284291.0
tt0162711,285618.0
tt0143422,
tt0099726,20710451.0
tt0102592,1543112.0
tt0204175,20627372.0
tt0162650,70327868.0
tt0120913,22751979.0
tt0186253,1282084.0
tt0217287,103163.0
tt0120630,106793915.0
tt0183505,90567722.0
tt0187393,113330342.0
tt0131704,26000610.0
tt0177971,182618434.0
tt0200669,3037579.0
tt0106469,4496583.0
tt0101846,21082165.0
tt0099797,1293976.0
tt0099800,26386000.0
tt0102065,19281235.0
tt0219854,69688384.0
tt0175142,156997084.0
tt0179116,2199853.0
tt0212974,1114943.0
tt0120903,157299717.0
tt0200530,1050600.0
tt0163676,5217498.0
tt0161081,155370362.0
tt0104299,17129000.0
tt0103241,63710000.0
tt0105813,9011574.0
tt0205461,15911333.0
tt0144528,123307945.0
tt0174480,37752931.0
tt0200550,60786269.0
tt0164052,73209340.0
tt0186566,90454043.0
tt0131972,1432.0
tt0206226,265107.0
tt0106627,13609396.0
tt0110823,
tt0138703,
tt0099005,31053601.0
tt0111187,3180674.0
tt0251739,1205606.0
tt0234853,4340373.0
tt0165986,203849.0
tt0120593,11532.0
tt0163983,29374178.0
tt0173716,1276984.0
tt0233687,1025234.0
tt0138681,581142.0
tt0191397,44737059.0
tt0199314,151559.0
tt0209958,61280963.0
tt0236388,38168022.0
tt0178050,3926.0
tt0176426,9268.0
tt0102510,86930411.0
tt0120867,
tt0160009,30199105.0
tt0236008,221893.0
tt0168515,380927.0
tt0204946,68353550.0
tt0162903,1315573.0
tt0198386,13019253.0
tt0234137,546287.0
tt0161216,76053.0
tt0157182,15970.0
tt0209322,
tt0144964,12801190.0
tt0259207,1184727.0
tt0216772,1244676.0
tt0171580,25167270.0
tt0204626,28927720.0
tt0202677,6047856.0
tt0181875,32522352.0
tt0211938,15325127.0
tt0191037,8406.0
tt0197384,26394.0
tt0134630,4734235.0
tt0182508,1027119.0
tt0188694,100835.0
tt0181836,12996.0
tt0164212,258691.0
tt0170452,5810.0
tt0192731,21468807.0
tt0206420,5018450.0
tt0168629,4157491.0
tt0218839,18621249.0
tt0210567,3060963.0
tt0222850,1744858.0
tt0210075,1523941.0
tt0210945,115648585.0
tt0104409,12534961.0
tt0100639,1242995.0
tt0100663,
tt0215545,2185266.0
tt0210584,21172.0
tt0259974,9628751.0
tt0208988,14967182.0
tt0212338,166225040.0
tt0180093,3609278.0
tt0170691,139500.0
tt0202641,1015055.0
tt0208874,17804273.0
tt0205271,13065561.0
tt0162236,39852.0
tt0213790,13592872.0
tt0160484,16779636.0
tt0113269,
tt0230030,37879996.0
tt0223897,33508922.0
tt0229260,26421314.0
tt0192255,13555988.0
tt0219952,10014234.0
tt0160127,125305545.0
tt0146984,30695227.0
tt0185431,39442871.0
tt0203019,48814909.0
tt0199753,17473245.0
tt0197096,1039374.0
tt0203230,9180275.0
tt0216216,34543701.0
tt0186894,36779296.0
tt0170016,260031035.0
tt0213203,76501438.0
tt0211181,66941559.0
tt0213847,3429045.0
tt0180073,7060876.0
tt0217869,94999143.0
tt0265101,208076.0
tt0190374,15185241.0
tt0228750,32598931.0
tt0190865,68473360.0
tt0208092,30093107.0
tt0241303,71309760.0
tt0242423,46729374.0
tt0120917,89296573.0
tt0183659,8596914.0
tt0207201,182805123.0
tt0181536,51768623.0
tt0219699,11994719.0
tt0247196,4221817.0
tt0162222,233630478.0
tt0218967,75764085.0
tt0200720,3041803.0
tt0212346,106807667.0
tt0190590,45506619.0
tt0210299,3050934.0
tt0120202,6920692.0
tt0219653,33000377.0
tt0149624,15527125.0
tt0218182,75078.0
tt0146309,34566746.0
tt0181865,124107476.0
tt0189998,8279017.0
tt0101757,25196249.0
tt0107007,10769960.0
tt0110115,89611.0
tt0218625,
tt0218817,10965209.0
tt0238948,20218.0
tt0206275,91038276.0
tt0194218,779137.0
tt0237572,19719930.0
tt0176883,14387.0
tt0213446,33902.0
tt0104765,1949148.0
tt0102388,2853801.0
tt0105165,20006730.0
tt0108451,18899204.0
tt0186589,13276953.0
tt0209475,60400856.0
tt0116119,3732.0
tt0178642,55388.0
tt0162024,10976.0
tt0192111,10397365.0
tt0242998,20384136.0
tt0177769,4068.0
tt0120753,52526.0
tt0212985,165091464.0
tt0239948,19351569.0
tt0231775,64172251.0
tt0265632,36696761.0
tt0230838,25178165.0
tt0177650,146028.0
tt0166276,5409517.0
tt0233142,15738632.0
tt0236493,66808615.0
tt0250720,33357476.0
tt0262462,1743863.0
tt0182000,687081.0
tt0251031,171478.0
tt0179626,24375436.0
tt0192071,11560259.0
tt0212380,637769.0
tt0138493,81570.0
tt0236447,9932.0
tt0161977,38214.0
tt0099073,15740796.0
tt0116447,
tt0113026,44757.0
tt0099385,16853487.0
tt0101764,30102717.0
tt0102005,7434726.0
tt0100140,35419397.0
tt0100232,25069101.0
tt0127952,250000.0
tt0201776,
tt0100486,15445131.0
tt0118540,130146.0
tt0102517,26255594.0
tt0215750,51396781.0
tt0242445,51758599.0
tt0209144,25530884.0
tt0250274,27457409.0
tt0125022,40334024.0
tt0239949,5516708.0
tt0120352,37831.0
tt0244970,27338033.0
tt0227538,112692062.0
tt0246989,13558739.0
tt0236784,13491653.0
tt0206187,348507.0
tt0164334,74058698.0
tt0221027,52937130.0
tt0189192,4777007.0
tt0268200,798341.0
tt0238588,149258.0
tt0243155,71500556.0
tt0245686,27087695.0
tt0236348,14252830.0
tt0246002,23247539.0
tt0201485,33565.0
tt0210149,
tt0231402,25590119.0
tt0240515,14249005.0
tt0240402,1096037.0
tt0249538,34192.0
tt0199129,186444.0
tt0132245,32616869.0
tt0245120,6755271.0
tt0203755,6276532.0
tt0141907,6712451.0
tt0234570,2501.0
tt0209163,202007640.0
tt0101912,22773535.0
tt0107130,1703282.0
tt0101902,17860280.0
tt0096875,
tt0183790,56083966.0
tt0208911,103505.0
tt0204640,1079726.0
tt0256408,1280975.0
tt0225071,24044532.0
tt0126029,267652016.0
tt0206742,186586.0
tt0203009,57386369.0
tt0213149,198539855.0
tt0234407,254199.0
tt0189541,2334720.0
tt0102343,754935.0
tt0100395,37963281.0
tt0101587,124033791.0
tt0255798,55762229.0
tt0161083,32095318.0
tt0212815,503796.0
tt0251075,6927.0
tt0244244,69772969.0
tt0254099,4013506.0
tt0194530,
tt0102685,43218387.0
tt0105699,57138719.0
tt0244709,35938.0
tt0230011,84037039.0
tt0146316,131144183.0
tt0240462,112950721.0
tt0232500,144512310.0
tt0212720,78616689.0
tt0255819,28734552.0
tt0250224,16929123.0
tt0258038,3293258.0
tt0212517,20555.0
tt0284067,301388.0
tt0179473,16609.0
tt0226648,5471376.0
tt0239395,93375151.0
tt0257106,71277420.0
tt0099012,7331647.0
tt0105378,2735731.0
tt0118734,
tt0102690,4205000.0
tt0163862,53346750.0
tt0173840,32131830.0
tt0250494,95001351.0
tt0227445,71069884.0
tt0242193,510092.0
tt0273300,187474.0
tt0227005,5308707.0
tt0245280,18642318.0
tt0120327,18358901.0
tt0278475,13651656.0
tt0238015,993040.0
tt0109049,
tt0130445,
tt0159423,7195401.0
tt0182299,5231283.0
tt0101627,
tt0106393,6607218.0
tt0163025,181166115.0
tt0265029,93607673.0
tt0222851,447750.0
tt0162346,6200756.0
tt0248845,3029081.0
tt0133152,180011740.0
tt0203540,1439287.0
tt0261755,806.0
tt0243655,292102.0
tt0108517,3902679.0
tt0108539,12741891.0
tt0101465,8211952.0
tt0119512,100544.0
tt0218922,16252765.0
tt0247638,108244774.0
tt0266915,226138454.0
tt0102299,133645.0
tt0108323,187923.0
tt0252866,145096820.0
tt0181739,13596911.0
tt0230600,96471845.0
tt0244000,13264986.0
tt0250202,1006969.0
tt0250323,8821782.0
tt0261983,373967.0
tt0262076,32806.0
tt0238112,25528495.0
tt0250687,56607223.0
tt0258470,5002310.0
tt0256524,7496522.0
tt0261392,30059386.0
tt0228333,8434601.0
tt0234829,19693891.0
tt0221799,850023.0
tt0208196,688510.0
tt0233699,112521.0
tt0160710,147593.0
tt0255653,4447014.0
tt0263488,37470017.0
tt0184791,16017403.0
tt0219400,261603.0
tt0155197,
tt0103596,29000301.0
tt0109015,11784000.0
tt0112255,407618.0
tt0118178,
tt0246544,27053815.0
tt0202470,16991902.0
tt0218619,3100650.0
tt0269341,22235901.0
tt0238066,7502.0
tt0200427,
tt0243595,
tt0242587,1141829.0
tt0248912,374555.0
tt0221218,17951431.0
tt0180734,40219708.0
tt0229340,110000.0
tt0273253,249469.0
tt0246464,7262288.0
tt0118589,4273372.0
tt0139654,76261036.0
tt0243759,33884.0
tt0270971,151692.0
tt0263728,5974653.0
tt0239986,2402459.0
tt0264578,2452566.0
tt0102316,25010896.0
tt0108473,14543394.0
tt0260866,54997476.0
tt0252501,24185781.0
tt0196229,45162741.0
tt0245891,739390.0
tt0281376,
tt0206314,21973182.0
tt0273799,17292381.0
tt0240890,49968653.0
tt0265212,359237.0
tt0219126,
tt0219965,41523271.0
tt0250310,23978402.0
tt0166924,7219578.0
tt0206963,621377.0
tt0245501,
tt0166110,7307756.0
tt0109609,
tt0119682,
tt0102555,14789113.0
tt0105601,
tt0120681,31598308.0
tt0272020,18208078.0
tt0200027,29781453.0
tt0217355,30181.0
tt0246628,717820.0
tt0243017,2892011.0
tt0272152,50173190.0
tt0279286,4356743.0
tt0245674,41867960.0
tt0246578,157364.0
tt0253126,226792.0
tt0264796,15561627.0
tt0243133,7494849.0
tt0278102,619612.0
tt0249478,45207112.0
tt0198781,289907418.0
tt0267804,43905746.0
tt0275719,490475.0
tt0252503,47239.0
tt0256380,70836296.0
tt0177888,27161.0
tt0246072,16974.0
tt0290332,10097096.0
tt0241527,317557891.0
tt0245115,563373.0
tt0234354,2025238.0
tt0265087,33422806.0
tt0253798,13903262.0
tt0266987,26871.0
tt0247425,35918429.0
tt0100054,13985225.0
tt0159273,59068786.0
tt0242252,430313.0
tt0160403,238431.0
tt0282856,411897.0
tt0193560,623374.0
tt0240772,183405771.0
tt0270259,1028337.0
tt0261066,1418314.0
tt0277371,37882551.0
tt0259711,100614858.0
tt0280778,1292119.0
tt0265666,52353636.0
tt0101452,38037513.0
tt0278488,31155435.0
tt0268397,80920948.0
tt0279889,22770864.0
tt0035423,47095453.0
tt0120737,313837577.0
tt0268995,27796042.0
tt0268978,170708996.0
tt0217331,
tt0248667,58183966.0
tt0265086,108638745.0
tt0280707,41300105.0
tt0277027,40270895.0
tt0285742,31252964.0
tt0120824,11405825.0
tt0104922,
tt0105789,1723319.0
tt0273923,41032915.0
tt0099044,80820000.0
tt0109417,3038499.0
tt0100530,22998000.0
tt0160399,6114237.0
tt0240468,16033556.0
tt0281373,81150692.0
tt0109288,7892208.0
tt0106770,35112679.0
tt0245844,54228104.0
tt0265349,35228696.0
tt0281358,41227069.0
tt0294289,342855.0
tt0250081,912442.0
tt0106223,24103594.0
tt0240900,4814244.0
tt0188453,4919896.0
tt0201899,31817.0
tt0101891,8750400.0
tt0265298,47811275.0
tt0233469,40048332.0
tt0246894,18990542.0
tt0265713,384098.0
tt0109190,16671505.0
tt0107985,53579269.0
tt0108037,32416586.0
tt0275022,37188667.0
tt0251114,19076815.0
tt0251160,71026631.0
tt0280030,48423368.0
tt0247745,18488314.0
tt0107034,44594000.0
tt0259288,30063805.0
tt0238546,30307804.0
tt0260746,100420.0
tt0229002,
tt0207524,48564.0
tt0231956,
tt0184719,104209.0
tt0291341,92191.0
tt0265343,13876974.0
tt0275067,99958.0
tt0143861,
tt0301893,2099719.0
tt0216651,25521.0
tt0243736,37939782.0
tt0277434,78120196.0
tt0104254,24650296.0
tt0110146,20928892.0
tt0108395,71368.0
tt0278295,25482931.0
tt0268695,56684819.0
tt0290212,2506446.0
tt0160498,428535.0
tt0268380,176387405.0
tt0120804,39532308.0
tt0284490,37948765.0
tt0264761,7022940.0
tt0282864,243769.0
tt0125209,344665.0
tt0187738,81645152.0
tt0279781,10198766.0
tt0286162,119841.0
tt0262432,241816.0
tt0157472,36985501.0
tt0266452,8355815.0
tt0258000,95308367.0
tt0265662,75597042.0
tt0248190,60006.0
tt0250282,28149.0
tt0273048,
tt0109217,573953.0
tt0257756,41543207.0
tt0283111,21005329.0
tt0098994,2678414.0
tt0264472,66790248.0
tt0264616,13103828.0
tt0191074,28658.0
tt0253867,24430272.0
tt0266391,3176936.0
tt0219822,695876.0
tt0259446,241437427.0
tt0099892,39404261.0
tt0103035,20005435.0
tt0098966,71609321.0
tt0264935,31874869.0
tt0277296,90341670.0
tt0226935,59675.0
tt0157583,4298329.0
tt0271582,1347988.0
tt0160905,
tt0262911,97000.0
tt0211443,12610731.0
tt0282687,14448589.0
tt0275309,1293295.0
tt0281865,
tt0235737,676698.0
tt0274868,11696.0
tt0120467,14904.0
tt0099204,27627310.0
tt0101701,5546827.0
tt0104466,10555619.0
tt0108311,6419876.0
tt0231448,6044618.0
tt0278823,4839383.0
tt0145487,403706375.0
tt0282771,398610.0
tt0110157,21006361.0
tt0100196,4011793.0
tt0102753,6266621.0
tt0103247,34793160.0
tt0111701,8878839.0
tt0241760,28972187.0
tt0250797,52752475.0
tt0103253,1008404.0
tt0276751,40566655.0
tt0121765,310675583.0
tt0247199,406035.0
tt0278500,8378141.0
tt0278435,39177215.0
tt0278504,67263182.0
tt0166813,73215310.0
tt0254199,411034.0
tt0268690,3287435.0
tt0164184,118471320.0
tt0279493,38230435.0
tt0277322,
tt0105219,14356479.0
tt0280486,30157016.0
tt0279778,69586544.0
tt0298798,160268.0
tt0258463,121468960.0
tt0267913,153288182.0
tt0245562,40911830.0
tt0238924,1779284.0
tt0242508,56007.0
tt0100135,16247964.0
tt0105631,3206713.0
tt0103184,11128309.0
tt0247444,13571817.0
tt0275847,145771527.0
tt0181689,132014112.0
tt0286179,3064356.0
tt0314166,13684949.0
tt0280590,126203320.0
tt0258273,4186931.0
tt0265591,305690.0
tt0107438,10340263.0
tt0107443,9285189.0
tt0104897,40227000.0
tt0102573,5186392.0
tt0111653,4358940.0
tt0105885,1468300.0
tt0308506,51432423.0
tt0120912,190418803.0
tt0289408,11411644.0
tt0305396,28399192.0
tt0253556,43060566.0
tt0257044,104054514.0
tt0244094,295468.0
tt0220506,30259652.0
tt0271367,17266505.0
tt0267626,35168677.0
tt0243585,64736114.0
tt0295178,213079163.0
tt0276033,16988996.0
tt0303353,1434436.0
tt0271219,2882062.0
tt0246500,252227.0
tt0295427,40363530.0
tt0286106,227965690.0
tt0287717,85570368.0
